NPI,Segment
1558379735,Community
1316996986,
1528085040,Community
1174501811,Community
1124020425,Community
1275627796,Community
1225012602,Community
1184705089,Community
1780671651,
1306982541,Community
1700866779,Community
1124003017,
1417921503,Community
1063481646,Community
1679507727,Community
1366471286,Community
1508837394,Community
1073501276,Community
1184636847,Community
1669556775,Unstructured Experts
1457365686,
1467414037,Rising Stars
1679521405,Community
1033198510,Community
1699729384,Community
1942412291,
1922104223,Rising Stars
1083607766,Community
1528003472,Community
1417914466,Community
1700867694,Community
1659309904,Community
1265449227,Unstructured Experts
1245204635,Established Experts
1730172693,Community
1013937200,Unstructured Experts
1356382717,Rising Stars
1265540843,Community
1114018173,Community
1982643318,Rising Stars
1619980406,Rising Stars
1346228830,Community
1720136823,Rising Stars
1932287653,Community
1386668135,Community
1871541565,Community
1770592511,Big 3
1144202441,Community
1568558625,Community
1104835354,
1124032750,Big 3
1326063587,
1902969264,Community
1376519421,
1053460568,
1982775789,Community
1386614139,
1992714562,Community
1942246632,Community
1134118797,Community
1629104427,Community
1588668404,Community
1306882717,Established Experts
1033187703,Community
1972569853,Community
1558412536,Rising Stars
1699793760,Community
1790779791,Unstructured Experts
1083622807,Community
1336260512,Community
1912081985,Established Experts
1821165143,Community
1891739082,Unstructured Experts
1235105446,Community
1083670111,Community
1932215001,Community
1629023999,Established Experts
1215014071,Community
1265471312,Unstructured Experts
1316956709,Rising Stars
1033179072,Community
1508891268,Established Experts
1831131697,Community
1891768636,Community
1467459750,Community
1346255114,Unstructured Experts
1497782718,Unstructured Experts
1760486187,Community
1841309754,Community
1497703458,Community
1992892822,Rising Stars
1457446247,Community
1700892809,Community
1427145986,Community
1760641724,Community
1659322519,Community
1396831392,Established Experts
1922064930,Community
1093723553,Rising Stars
1184672792,Unstructured Experts
1811990096,Community
1407947872,Community
1114919602,Community
1417071226,Community
1336127083,Community
1639185077,Community
1598766933,Community
1871572370,Community
1396713822,Community
1770518144,
1376616409,Community
1972653566,Community
1992753743,Community
1992863765,Community
1386631935,Community
1780642330,Community
1407848146,Community
1194825729,Community
1538195128,Community
1962494294,Community
1790759348,Community
1801813928,Established Experts
1437251956,Community
1629175989,Unstructured Experts
1962451682,Established Experts
1316084593,Community
1386686004,Community
1659305753,Rising Stars
1417943564,Unstructured Experts
1881608057,Unstructured Experts
1215948484,Community
1447344023,Community
1013049188,Community
1720221252,Rising Stars
1760444806,Rising Stars
1720083744,Community
1164419701,Community
1205846466,Rising Stars
1922073089,Community
1073539359,Community
1831235670,Community
1851373971,Rising Stars
1245246289,Unstructured Experts
1750303079,Community
1831197995,Unstructured Experts
1932149499,Unstructured Experts
1417944786,Community
1447276175,Community
1952415184,Established Experts
1417901430,Community
1093838617,Community
1306803135,Community
1295718708,Community
1730163858,Established Experts
1265492490,Rising Stars
1295701092,Community
1871513721,Community
1376568980,Community
1225028699,Community
1962502898,Rising Stars
1437155306,Big 3
1487712295,Community
1235140328,Community
1023011897,Community
1689623084,Community
1205866589,Community
1366466633,Rising Stars
1568575694,
1699887133,Community
1134109044,Community
1336130392,
1154489722,Community
1235119116,Community
1205840121,Established Experts
1629066535,Community
1245200534,Unstructured Experts
1578678280,Established Experts
1902960180,Unstructured Experts
1073729463,Community
1689632739,Community
1255329470,Community
1942382817,Established Experts
1790936540,Community
1972500015,Community
1598709867,Community
1184661340,Community
1609897495,Community
1104845205,Unstructured Experts
1619970456,Rising Stars
1851487292,Community
1912017914,
1982678595,Unstructured Experts
1538220504,Community
1275623084,Community
1639210032,Community
1760683833,Community
1538121843,Community
1659393056,Unstructured Experts
1255407854,Community
1871605360,Unstructured Experts
1477643070,Unstructured Experts
1326067612,Community
1245225044,Community
1154470029,Unstructured Experts
1003828823,Community
1740275312,Community
1932141488,Rising Stars
1598718413,Community
1568566214,Unstructured Experts
1467448514,Community
1063593853,Unstructured Experts
1467448662,Community
1982766309,Community
1376596379,Community
1922069723,Community
1902836125,Community
1003802166,Rising Stars
1952330953,Community
1871573667,Community
1588870752,Big 3
1922105634,Community
1194771873,Community
1053474759,
1043315666,Community
1407899529,Big 3
1922041144,Big 3
1215990288,Community
1326002429,Community
1033177571,
1073513016,Unstructured Experts
1326081142,Community
1265519243,Unstructured Experts
1922094929,Community
1548356124,Unstructured Experts
1740349950,Community
1891781779,Community
1366472284,Community
1265455679,Community
1275585473,Community
1225094162,Established Experts
1922075068,Community
1063480341,Unstructured Experts
1326043936,Community
1225104391,Community
1881801876,Established Experts
1649238775,
1174510499,Community
1053363341,Community
1457389678,Community
1992733026,Established Experts
1376517797,Established Experts
1023040144,Unstructured Experts
1396704706,Community
1871549451,Community
1700872843,
1922062132,Community
1801895727,
1770545832,Rising Stars
1942277298,Unstructured Experts
1811916760,Community
1154321974,Community
1700886017,Community
1881667558,Community
1386623940,Established Experts
1770507691,Community
1376581975,Community
1477539724,Community
1700810850,Established Experts
1932180254,Community
1154435691,Community
1629123831,Community
1932260130,Community
1861406803,Unstructured Experts
1518086933,Community
1609895994,Established Experts
1457340291,Established Experts
1104092675,Community
1417972597,Community
1568461036,Community
1073589925,Community
1316998677,Community
1033277108,Rising Stars
1902803976,Community
1083693691,Community
1033110929,Community
1710979885,Community
1346363280,Community
1730113754,Unstructured Experts
1477596179,Unstructured Experts
1053374033,Community
1366474454,Community
1649200429,Community
1346201639,Rising Stars
1922091016,Community
1427130749,Community
1932138856,Community
1629047345,Community
1053352294,Community
1831121672,
1093764664,Community
1922047133,Community
1497752562,Unstructured Experts
1871599894,Community
1821151804,Community
1336109966,Community
1285653394,Unstructured Experts
1629117320,Community
1326064924,Community
1396728309,Community
1689696072,Community
1922034537,Community
1669413258,Community
1235162199,Community
1073617460,Established Experts
1285808691,Community
1396713780,
1043200173,Community
1962499061,Community
1427027978,Community
1205875036,Community
1619949807,Community
1245283084,Community
1124138474,Community
1972591055,Community
1164639670,Community
1073638870,Community
1164462867,Community
1386685782,Community
1972533370,Rising Stars
1033156815,
1841214376,Established Experts
1558321869,Unstructured Experts
1033114715,
1013991355,Community
1003803891,Community
1124083662,Community
1477755155,Community
1104937739,Established Experts
1003853961,Established Experts
1174548424,Community
1568438257,Community
1356449086,
1871554006,Community
1619904067,Community
1871528224,Rising Stars
1922024033,Community
1700848462,Community
1164488417,Community
1588676472,Unstructured Experts
1740206069,Community
1023182680,Community
1780729681,Established Experts
1598837304,Established Experts
1700893864,Community
1124121553,Unstructured Experts
1437148061,Community
1659461150,Community
1982744868,Rising Stars
1225215999,Established Experts
1851488977,Community
1700940277,Community
1356407068,Established Experts
1750471645,Unstructured Experts
1811975899,Community
1821183260,Big 3
1184749517,Unstructured Experts
1902952930,Community
1154380020,Community
1982696811,
1669579371,Community
1447202908,Community
1841274271,Community
1154380939,
1487650321,Community
1952343188,Community
1992786461,Unstructured Experts
1952379471,
1316936750,Community
1952473324,Community
1437168622,Community
1376594317,Community
1871502955,Community
1649239088,Community
1437100195,
1275698300,Community
1831241884,
1053414110,Community
1154318137,Community
1760434609,Community
1568469419,Community
1164430740,Community
1851622542,Community
1356433064,Community
1093737520,Community
1427062835,Community
1073770327,
1396714242,
1194724351,Community
1134101942,Community
1003857244,Community
1588688063,Community
1255320446,Community
1487761862,
1659389062,Community
1144228743,Community
1417999269,Community
1679585434,Community
1093737371,Community
1477590958,Community
1811080914,Community
1285729970,
1639457211,Unstructured Experts
1487628392,Community
1285695957,Community
1548211287,Community
1366527822,
1548262090,Community
1770577389,Community
1801820956,Community
1336248129,Community
1881691624,Community
1811051857,
1003813767,
1508898917,Community
1588878987,Community
1518052653,
1871585943,Community
1366400962,Community
1295727592,Community
1558344242,Community
1962588384,Community
1770539876,Community
1427055334,Community
1285654517,Community
1295889871,
1255367074,Community
1578543674,Community
1275509739,Community
1316059793,Community
1225149081,Community
1770687311,Community
1669403010,Community
1740240167,Community
1669440368,Community
1336109404,Community
1487603841,Community
1841220589,Community
1538100011,Community
1073553525,Community
1346338506,Community
1265543870,Community
1396796223,Community
1962527366,Community
1427100254,Community
1154427037,Community
1790797595,Community
1811998685,Community
1871550921,Community
1578651485,Community
1508829540,Community
1114977865,Community
1538112149,Community
1033113899,Community
1831185057,Community
1083608244,Community
1124179809,Established Experts
1962497438,Community
1154547974,Community
1316049455,Community
1265547137,Community
1780691436,Community
1689696643,Community
1548234529,Community
1326190703,Community
1669449286,Community
1194717280,Community
1073596433,
1124355342,Community
1942388061,Community
1346394491,
1568499713,Community
1033392899,Community
1114038700,Community
1073617577,Community
1588811038,Community
1154330751,Community
